screen_name,degree,betweenness,eigenvector,opinions,community_id
TheStaggers,1,0.0,4.2726558450008996e-20,NOT_AGAINST,16
lindadababe,1,0.0,4.2726558450008996e-20,AGAINST,268
Tinkerbellfern,3,0.0,4.2726558450008996e-20,NOT_AGAINST,415
ProfMMurray,1,0.0,1.0254374028002163e-18,NONE,415
moroccandna,1,0.0,1.0254374028002163e-18,NONE,415
Aloe9678,1,0.0,1.0254374028002163e-18,NONE,415
SpeakerWarren,1,0.0,2.2645075978504775e-17,NONE,416
ScottGo18320060,2,0.0,1.0254374028002163e-18,NOT_AGAINST,0
IPCC_CH,1,0.0,1.1835256690652496e-17,NONE,7
jenzofan,1,0.0,4.2726558450008996e-20,AGAINST,1317
Mumsafan,1,0.0,1.0254374028002163e-18,AGAINST,1317
mysouthend,2,0.0,4.2726558450008996e-20,AGAINST,444
everythingleigh,1,0.0,1.0254374028002163e-18,AGAINST,444
PLInst_London,1,0.0,4.2726558450008996e-20,NONE,1318
Viaplay_SE,1,0.0,1.0254374028002163e-18,NONE,1318
MarkHalliwell1,1,0.0,4.2726558450008996e-20,AGAINST,268
whitehorsemews,4,0.0,4.2726558450008996e-20,NOT_AGAINST,269
KarimPalant,2,0.0,1.2817967535002703e-17,NONE,269
DrLKVaughan,2,0.0,1.2817967535002703e-17,NONE,269
buckinghamh,2,0.0,1.2817967535002703e-17,NONE,269
SBuckinghamUK,4,0.0,1.0254374028002163e-18,NOT_AGAINST,269
BAMEConsulting,5,7.019224434380717e-10,1.0752489646255227e-12,NOT_AGAINST,1
hughezo,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
R30193630,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
SarahHughes36,2,0.0,4.2726558450008996e-20,NOT_AGAINST,14
Ces_gurl,1,0.0,1.0254374028002163e-18,NONE,14
LondonComment,3,0.0,4.2726558450008996e-20,NOT_AGAINST,2
aerodymagic,1,0.0,1.0254374028002163e-18,NONE,2
LlanitoPal,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
twittwattwerp,1,0.0,4.2726558450008996e-20,AGAINST,4
jcampbell_05,3,0.0,4.2726558450008996e-20,NOT_AGAINST,417
jaimenina,1,0.0,1.0254374028002163e-18,NONE,417
dguido,1,0.0,1.0254374028002163e-18,NONE,417
webjedi,1,0.0,1.0254374028002163e-18,NONE,417
sylviaireland,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
BetsyLulu1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,448
Somidotun7,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1319
Kevin_teya,1,0.0,1.0254374028002163e-18,NONE,1319
KEYchainet,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
61chepkendiot,1,0.0,4.2726558450008996e-20,AGAINST,1320
tv47ke,1,0.0,1.0254374028002163e-18,NONE,1320
youngboyisking,3,0.0,4.2726558450008996e-20,NOT_AGAINST,418
peppermintzluv,1,0.0,1.0254374028002163e-18,NONE,418
Framisks1,1,0.0,1.0254374028002163e-18,NONE,418
TryTrumpbegone,1,0.0,1.0254374028002163e-18,NONE,418
FandomFangirl9,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
michellesuki,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1321
d_t_tweets,1,0.0,1.0254374028002163e-18,NOT_AGAINST,1321
YAhmed1990,1,0.0,4.2726558450008996e-20,NOT_AGAINST,419
FilmHistoryPic,3,0.0,2.990859091500628e-18,NOT_AGAINST,419
Learn4Trading_V,1,0.0,4.2726558450008996e-20,NOT_AGAINST,419
rajshekhawat26,1,0.0,4.2726558450008996e-20,NOT_AGAINST,419
CareersElephant,1,0.0,4.2726558450008996e-20,NOT_AGAINST,72
georgealamillo1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
1983NIKAS,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1322
the1film,1,0.0,1.0254374028002163e-18,NONE,1322
CmdrJonty,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1323
SAFFtweets,1,0.0,1.0254374028002163e-18,NOT_AGAINST,1323
patleenichols,1,0.0,4.2726558450008996e-20,AGAINST,1324
alexhcranz,1,0.0,1.0254374028002163e-18,NONE,1324
georgielondon7,3,0.0,2.990859091500628e-18,AGAINST,0
domoskosdom,3,0.0,4.2726558450008996e-20,NOT_AGAINST,420
tuttleryandavid,1,0.0,1.0254374028002163e-18,NONE,420
ElectionWiz,1,0.0,1.0254374028002163e-18,NONE,420
ACBome,2,0.0,4.2726558450008996e-20,NOT_AGAINST,711
imperialnewz,2,0.0,1.0254374028002163e-18,NOT_AGAINST,711
pfragiskatos,2,0.0,1.2817967535002703e-17,NONE,711
wanas2,2,0.0,4.2726558450008996e-20,NOT_AGAINST,1
jonathan0158,1,0.0,1.0254374028002163e-18,NONE,1
Tedimayozarks,1,0.0,4.2726558450008996e-20,NONE,31
tugo11,9,0.0,4.2726558450008996e-20,NONE,78
jacksonpbn,2,0.0,1.2817967535002703e-17,NONE,78
UKParliament,2,0.0,1.2817967535002703e-17,NONE,78
JoeBiden,2,0.0,1.2817967535002703e-17,NONE,78
USinNigeria,2,0.0,1.2817967535002703e-17,NONE,78
mikepompeo,1,0.0,1.0254374028002163e-18,NONE,78
AkiMarlin,2,0.0,1.2817967535002703e-17,NONE,78
ChineduNwota,8,0.0,1.0254374028002163e-18,NONE,78
kawanabe_kyosai,3,0.0,1.0254374028002163e-18,NOT_AGAINST,11
scottyb4491,2,0.0,1.2817967535002703e-17,NONE,11
NiceGuyKenny,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1325
CFCGARYG,1,0.0,1.0254374028002163e-18,NONE,1325
Lawdemigod,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
Miles_PBH,2,0.0,4.2726558450008996e-20,NOT_AGAINST,712
lewis_mayling,1,0.0,1.0254374028002163e-18,NONE,712
dglumac,1,0.0,1.0254374028002163e-18,NONE,712
EvelynDench,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1326
tompetrilla,1,0.0,1.0254374028002163e-18,NONE,1326
nicjric,1,0.0,1.0254374028002163e-18,NONE,14
Kaleigh23673557,1,0.0,1.0254374028002163e-18,NONE,14
UKTVPlay,1,0.0,4.913707772798607e-09,NONE,52
screenscots,1,0.0,4.913707772798607e-09,NONE,52
all3media_int,1,0.0,4.913707772798607e-09,NONE,52
alibi_channel,1,0.0,4.913707772798607e-09,NONE,52
Kt_Leung,1,0.0,4.913707772798607e-09,NONE,52
BlackCamelPic,1,0.0,4.913707772798607e-09,NONE,52
masterpiecepbs,1,0.0,4.913707772798607e-09,NONE,52
TopGun_Wani,1,0.0,1.0254374028002163e-18,NONE,421
ADL,1,0.0,1.0254374028002163e-18,NONE,421
PeterKeal,1,0.0,1.0254374028002163e-18,NONE,421
Uglyboy16698,1,0.0,4.2726558450008996e-20,NOT_AGAINST,31
xSASQUATCHxx,1,0.0,4.2726558450008996e-20,AGAINST,1327
clintonkowach,1,0.0,1.0254374028002163e-18,AGAINST,1327
AmBigSerge,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1328
footballdaily,1,0.0,1.0254374028002163e-18,NONE,1328
BriggsJonbriggs,1,0.0,4.2726558450008996e-20,AGAINST,0
SCEnquirer,3,0.0,4.2726558450008996e-20,NOT_AGAINST,31
c_ekilo,1,0.0,1.0254374028002163e-18,NONE,31
XHNews,1,0.0,1.0254374028002163e-18,NONE,31
LLBCN1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,19
macjay72,5,1.263460398188529e-08,1.0254374028002163e-18,NOT_AGAINST,43
PeterWilliamGa4,1,0.0,1.1835256690652496e-17,NONE,43
Katja7c,1,0.0,1.1835256690652496e-17,NONE,43
KuiperTine,1,0.0,4.2726558450008996e-20,NOT_AGAINST,56
Black_Daisy7,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
AmandaJayneCol1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,31
M478_GFJ,1,0.0,4.2726558450008996e-20,AGAINST,1329
marvinperrott,1,0.0,1.0254374028002163e-18,NONE,1329
DarkSignalMovie,1,0.0,1.0254374028002163e-18,NONE,169
Limpetmovie,1,0.0,1.0254374028002163e-18,NONE,169
Gold_Fox22,1,0.0,4.2726558450008996e-20,AGAINST,0
pat_wensor,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
DaveDyallen72,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Carol280Carol,1,0.0,4.2726558450008996e-20,AGAINST,0
Lostinthecity7,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1330
chickienob,1,0.0,1.0254374028002163e-18,NONE,1330
kiramekustar,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
Patriautic,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1331
ContendFaith,1,0.0,1.0254374028002163e-18,NOT_AGAINST,1331
Neon_Mistral,1,0.0,1.0254374028002163e-18,NONE,5
DebraMilam6,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
SFDPBeginnings,1,0.0,4.2726558450008996e-20,NOT_AGAINST,29
M_1991MA,1,0.0,4.2726558450008996e-20,AGAINST,1332
JackieMcIlroy2,1,0.0,1.0254374028002163e-18,AGAINST,1332
ChrisWMountEarl,5,0.0,4.2726558450008996e-20,NOT_AGAINST,5
pwete1,1,0.0,1.0254374028002163e-18,NONE,5
Sidney1st,1,0.0,1.0254374028002163e-18,NONE,5
Fastfuzzball,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
Michaelsmither4,3,0.0,4.2726558450008996e-20,NOT_AGAINST,97
A_d_e_s_a_n_u,1,0.0,1.0254374028002163e-18,NONE,97
PetMum,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
OVOJulio,1,0.0,4.2726558450008996e-20,NOT_AGAINST,202
joi__boi,6,5.6153795475045735e-09,1.0752490500786395e-12,NOT_AGAINST,202
jatep2,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
foreignfieldlhg,1,0.0,4.2726558450008996e-20,AGAINST,1333
PaulBavill,1,0.0,1.0254374028002163e-18,AGAINST,1333
James_LFAE,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
LancashireLad16,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
FinlayNigel5,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
DickFbpe,4,2.8076897737522867e-09,2.990859091500628e-18,AGAINST,0
TobiasSchleider,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1334
SpencerChainey,1,0.0,1.0254374028002163e-18,NOT_AGAINST,1334
Hirst4EssexPFCC,1,0.0,4.2726558450008996e-20,NOT_AGAINST,713
essexvvu,2,0.0,2.0081482471504226e-18,NOT_AGAINST,713
kcsowriter,1,0.0,4.2726558450008996e-20,NOT_AGAINST,29
JohnDolanAuthor,1,0.0,4.2726558450008996e-20,NOT_AGAINST,29
allieeb123,1,0.0,4.2726558450008996e-20,NOT_AGAINST,713
LoveReigate,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
LilyDGioAuthor,2,0.0,4.2726558450008996e-20,NOT_AGAINST,29
LesleyEames,1,0.0,4.2726558450008996e-20,NOT_AGAINST,29
Mark_Wilkes27,1,0.0,4.2726558450008996e-20,AGAINST,0
yorkshirepost,4,0.0,3.973569935850838e-18,AGAINST,107
justnew17695776,1,0.0,4.2726558450008996e-20,AGAINST,0
Stinkydinkywink,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
TuckFwitter,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
DJCMozart,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1335
CTVNews,1,0.0,1.0254374028002163e-18,NONE,1335
MontrellThegoon,1,0.0,4.2726558450008996e-20,NOT_AGAINST,202
eyitznotanthony,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1336
cruelsvmm3r,1,0.0,1.0254374028002163e-18,NONE,1336
MothomonePitsi,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
ChristianPost,20,0.0,1.9696943445454226e-17,NOT_AGAINST,15
ChasRents,6,0.0,4.2726558450008996e-20,NOT_AGAINST,161
dan_ai4gk,1,0.0,1.0254374028002163e-18,NONE,161
cle_mama,1,0.0,1.0254374028002163e-18,NONE,161
JocialSustice,1,0.0,1.0254374028002163e-18,NONE,161
TrumpJew2,1,0.0,1.0254374028002163e-18,NONE,161
NCal09381468,1,0.0,1.0254374028002163e-18,NONE,161
wandola_w,1,0.0,1.0254374028002163e-18,NONE,161
kay7017,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
JoeOHarrg,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1337
PaddyElliot,1,0.0,1.0254374028002163e-18,NONE,1337
wontytump,1,0.0,4.2726558450008996e-20,AGAINST,0
eatmyasterisk,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
actioncookbook,37,0.0,4.721284708726011e-17,NOT_AGAINST,39
Anthony41765771,2,0.0,2.0081482471504226e-18,AGAINST,0
Quirky47,1,0.0,4.7317870269706594e-05,NONE,0
JonathanNichol4,2,0.0,4.7317870269706594e-05,AGAINST,0
digitalmatrix2,1,0.0,4.2726558450008996e-20,AGAINST,4
fedup_m,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
Awurabena2,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
Oak74679721,1,0.0,4.2726558450008996e-20,AGAINST,0
FonsusAli,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
RickPamplin,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
cinemaofdreams,1,0.0,4.2726558450008996e-20,NOT_AGAINST,423
EdwardHMO,3,0.0,2.990859091500628e-18,NOT_AGAINST,423
metrolondon,1,0.0,4.2726558450008996e-20,NOT_AGAINST,32
VanishedLondon,8,0.0,7.904413313251657e-18,NOT_AGAINST,32
RobertBonin14,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
MalaysianDeli,1,0.0,2.2645075978504775e-17,NONE,24
vervevino,1,0.0,4.2726558450008996e-20,NOT_AGAINST,714
MothMonsterManG,2,0.0,2.0081482471504226e-18,NOT_AGAINST,714
Noethic,1,0.0,4.2726558450008996e-20,NOT_AGAINST,202
AJAZ_787,1,0.0,4.2726558450008996e-20,NOT_AGAINST,493
TreNoYxmi,1,0.0,4.2726558450008996e-20,NOT_AGAINST,202
duffn0beer,2,0.0,1.0752488791724057e-12,NOT_AGAINST,202
ONGODCC,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
news_persecuted,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
BobDaBu16821177,4,0.0,4.2726558450008996e-20,NOT_AGAINST,270
taylorwinterx,1,0.0,1.0254374028002163e-18,NONE,270
ashleyhirst15,1,0.0,1.0254374028002163e-18,NONE,270
chrishughes_22,1,0.0,1.0254374028002163e-18,NONE,270
QuantumProduct1,1,0.0,1.0254374028002163e-18,NONE,270
britt_brat_94,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
ProfBootyPhD,1,0.0,4.2726558450008996e-20,NOT_AGAINST,714
aamirabbas604,2,0.0,4.2726558450008996e-20,NOT_AGAINST,715
JavedAb07685800,2,0.0,1.0254374028002163e-18,NOT_AGAINST,715
IYC,2,0.0,1.2817967535002703e-17,NONE,715
Yeshuavolgeling,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
ComicsTitan,4,0.0,7.168326573258679e-13,NOT_AGAINST,422
lavietidhar,3,0.0,1.4336642892143333e-12,NONE,422
CrimeReviewUK,4,0.0,7.168326573258679e-13,NOT_AGAINST,422
Pauletta57,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
EyeEdinburgh,4,0.0,4.2726558450008996e-20,AGAINST,3
frankandbri,1,0.0,1.0254374028002163e-18,NONE,3
oddlots,1,0.0,1.0254374028002163e-18,NONE,3
john1576,1,0.0,1.0254374028002163e-18,NONE,3
ClayGrewTall,2,0.0,4.2726558450008996e-20,NOT_AGAINST,15
PichuTrainer,4,0.0,4.2726558450008996e-20,AGAINST,271
RAF_Luton,1,0.0,1.0254374028002163e-18,NONE,271
scottberwick,1,0.0,1.0254374028002163e-18,NONE,271
indy100,1,0.0,1.0254374028002163e-18,NONE,271
Balr0g,1,0.0,1.0254374028002163e-18,NONE,271
CookPassTim,1,0.0,4.2726558450008996e-20,NOT_AGAINST,18
MPSHackney,9,0.0,4.797637068676163e-15,NONE,18
CitizenStayn,1,0.0,4.2726558450008996e-20,AGAINST,0
HorselessAge,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
apersonontweet1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,716
Avirup1981,1,0.0,1.0254374028002163e-18,NONE,716
UAPTORONTO,1,0.0,1.0254374028002163e-18,NONE,716
KeeOphelia,1,0.0,4.2726558450008996e-20,NONE,29
AstridHeleneM84,3,0.0,3.5841635002621307e-13,NOT_AGAINST,717
dar1992,3,0.0,3.5841635002621307e-13,NOT_AGAINST,717
IngridAndress,2,0.0,7.168326573258677e-13,NONE,717
crouchendwalks,1,0.0,4.2726558450008996e-20,NOT_AGAINST,32
SlayerKast,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
TxAg1802,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
PoetCorvid,2,0.0,4.2726558450008996e-20,NONE,718
ScotRail,1,0.0,1.0254374028002163e-18,NONE,718
DaftKieran,1,0.0,1.0254374028002163e-18,NONE,718
MsoMuthoni,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1338
kamz26,1,0.0,1.0254374028002163e-18,NONE,1338
OroGrenz,1,0.0,4.2726558450008996e-20,NOT_AGAINST,423
zenoagency,3,0.0,4.2726558450008996e-20,NOT_AGAINST,422
JWilcox111,1,0.0,4.2726558450008996e-20,AGAINST,0
Besp_Genealogy,1,0.0,4.2726558450008996e-20,NOT_AGAINST,32
mushroom772000,2,0.0,4.2726558450008996e-20,AGAINST,0
scottefc,1,0.0,4.2726558450008996e-20,AGAINST,0
heathenstanley,2,0.0,4.2726558450008996e-20,AGAINST,0
TheBlackWiseGuy,2,0.0,4.2726558450008996e-20,AGAINST,10
Chad13730171,1,0.0,4.2726558450008996e-20,AGAINST,0
ENWHYGaka,1,0.0,4.2726558450008996e-20,AGAINST,0
GrantCox58,1,0.0,4.2726558450008996e-20,AGAINST,0
Anamuk,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
366DaiChallenge,3,0.0,3.5841635002621307e-13,NOT_AGAINST,719
bigpaulwales,2,0.0,7.168326573258677e-13,NONE,719
SuaveRepublique,3,0.0,3.5841635002621307e-13,AGAINST,719
findyourlight11,1,0.0,4.2726558450008996e-20,AGAINST,4
thebagel_rev,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1339
crux_news,1,0.0,1.0254374028002163e-18,NONE,1339
SirBobby63,7,8.42306932125686e-09,1.0254374028002163e-18,NOT_AGAINST,1
AlmostT_Blog,1,0.0,4.2726558450008996e-20,NOT_AGAINST,423
NadsDogs,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1340
saralikeclara,1,0.0,1.0254374028002163e-18,NONE,1340
P3llSnow09,1,0.0,4.2726558450008996e-20,AGAINST,0
OldratEssex,1,0.0,4.2726558450008996e-20,NOT_AGAINST,32
sc010f,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
snoozlessnow,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
londonriot,1,0.0,4.2726558450008996e-20,NONE,19
NewhamRecorder,3,0.0,2.990859091500628e-18,NONE,19
CityGuideJill,1,0.0,4.2726558450008996e-20,NOT_AGAINST,32
DollyDeLeche,1,0.0,4.2726558450008996e-20,NOT_AGAINST,17
GoingMedieval,4,0.0,3.973569935850838e-18,NOT_AGAINST,17
ianpuddick,1,0.0,4.2726558450008996e-20,NOT_AGAINST,32
DomENStar,2,0.0,1.0254374028002163e-18,NOT_AGAINST,3
ArtyBagger,2,0.0,1.2817967535002703e-17,NONE,3
Puffin77Puffin,1,0.0,4.2726558450008996e-20,AGAINST,0
KarenWa62948087,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
Empress22223,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
joebee462,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
fahdahfahd,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
1humana2,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
sultryhbz,1,0.0,4.2726558450008996e-20,NOT_AGAINST,17
pully8,1,0.0,4.2726558450008996e-20,NOT_AGAINST,32
no__oms,2,0.0,4.2726558450008996e-20,NOT_AGAINST,17
LondonMayor2021,1,0.0,4.2726558450008996e-20,NONE,1
vzaitsevlaw,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
boating_bernard,1,0.0,4.2726558450008996e-20,AGAINST,0
psimonk,6,2.291074855381866e-06,9.92216494174126e-06,NOT_AGAINST,1
ChiswickHighRd,1,0.0,2.798054424995346e-06,NONE,1
andylondon,1,0.0,2.798054424995346e-06,AGAINST,1
HounslowCycling,1,0.0,2.798054424995346e-06,NONE,1
DesignWestFour,1,0.0,2.798054424995346e-06,NONE,1
TelegramJf,1,0.0,1.1835256690652496e-17,NONE,720
saif_haven_,1,0.0,4.2726558450008996e-20,NONE,1341
TheFastSaga,1,0.0,1.0254374028002163e-18,NONE,1341
Kiernan92862344,1,0.0,4.2726558450008996e-20,AGAINST,0
the_gwalla,1,0.0,4.2726558450008996e-20,NOT_AGAINST,17
marcusjdl,80,5.474995058816959e-07,1.1993344956917567e-16,NOT_AGAINST,17
kadiridapo,1,0.0,4.2726558450008996e-20,NOT_AGAINST,17
missb62,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
Y88E,1,0.0,4.2726558450008996e-20,NOT_AGAINST,17
JonathanRedding,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
ThrillScience,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
ScottPE74580939,1,0.0,4.2726558450008996e-20,AGAINST,1342
ghostfinder,1,0.0,1.0254374028002163e-18,NONE,1342
YoWhatItIs1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,17
DOfaquarius,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
inasensebacon,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
ReformedAlula,4,0.0,4.2726558450008996e-20,NOT_AGAINST,272
GFagax,1,0.0,1.0254374028002163e-18,NONE,272
liltyroo,1,0.0,1.0254374028002163e-18,NONE,272
TruthHurtsB1,1,0.0,1.0254374028002163e-18,NONE,272
kanyefanboi,1,0.0,1.0254374028002163e-18,NONE,272
jonjmason,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
BronxLaugher,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
wednesday181,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
dcarey71,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
WhityRemarks,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
bee_are_,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
LucasErdmann_,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
theNthAndrew,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
TheRogerCohen,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
HowBoutDemOsHon,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
GravityPike,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
jefposk,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
Johnny_2Hats,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
urban_achieving,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
0xKruzr,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
MaybeACrook,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
StewartSmithTwt,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
PlankySmith,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
SamRoseWatson,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
lobstaman,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
TCMcG,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
chris_steller,2,1.4038448868761434e-09,1.0254374028002163e-18,NOT_AGAINST,39
HudsonHawk88,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
Rose_Marie_Holt,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
punishedarchit1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
replevin7,1,0.0,4.2726558450008996e-20,NOT_AGAINST,39
WiseupBerni,1,0.0,4.2726558450008996e-20,AGAINST,726
GracieDaz1,2,0.0,2.0081482471504226e-18,AGAINST,726
pinkrose7797,1,0.0,4.2726558450008996e-20,NOT_AGAINST,273
EndTimeHeadline,4,0.0,3.973569935850838e-18,NOT_AGAINST,273
Samson5511,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
BTPNetworkResp,1,0.0,1.0254374028002163e-18,NONE,6
BTP,1,0.0,1.0254374028002163e-18,NONE,6
birdtree3,1,0.0,4.2726558450008996e-20,NONE,1343
7SealsOfTheEnd,1,0.0,1.0254374028002163e-18,NONE,1343
christina_2018S,1,0.0,4.2726558450008996e-20,AGAINST,0
ibroadfo,1,0.0,4.2726558450008996e-20,NOT_AGAINST,17
SolarSystemPE,1,0.0,4.2726558450008996e-20,NOT_AGAINST,273
LaighinSean,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1344
UTVNews,1,0.0,1.0254374028002163e-18,NONE,1344
JoanofArc777777,1,0.0,4.2726558450008996e-20,NOT_AGAINST,273
Ben__Forbes,3,0.0,2.4610497667205192e-17,NONE,18
MrAdenJama,5,2.8076897737522867e-09,2.0081482471504226e-18,NOT_AGAINST,18
Chaarab478,1,0.0,4.2726558450008996e-20,NOT_AGAINST,273
Cusstard,1,0.0,4.2726558450008996e-20,NOT_AGAINST,4
tossingpeanuts,1,0.0,4.2726558450008996e-20,NOT_AGAINST,17
TheTweetingPie,1,0.0,1.1835256690652496e-17,NONE,3
freedave,2,0.0,4.2726558450008996e-20,AGAINST,0
1cliffgordon,1,0.0,4.2726558450008996e-20,AGAINST,0
crookedfootball,2,0.0,4.2726558450008996e-20,AGAINST,93
janeduck6,1,0.0,4.2726558450008996e-20,AGAINST,0
ViolaAppleton6,1,0.0,2.2645075978504775e-17,NONE,8
Ben42157816,1,0.0,2.2645075978504775e-17,NONE,8
Brookranger,1,0.0,2.2645075978504775e-17,NONE,8
WhippetMr,1,0.0,2.2645075978504775e-17,NONE,8
Bible_robot,2,0.0,4.2726558450008996e-20,NONE,721
Chri,1,0.0,1.0254374028002163e-18,NONE,721
colston,1,0.0,1.0254374028002163e-18,NONE,721
kent_police,1,0.0,6.509775718884925e-14,NONE,18
Stache2020,1,0.0,4.2726558450008996e-20,NONE,1345
prageru,1,0.0,1.0254374028002163e-18,NONE,1345
fedfakenews,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
DamienDown112,1,0.0,1.0254374028002163e-18,NONE,0
Anitta65875243,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
AnathemaJane,1,0.0,4.2726558450008996e-20,NOT_AGAINST,17
TMHNILM,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
ayudaracrecer,1,0.0,4.2726558450008996e-20,NOT_AGAINST,15
elms_JE,3,0.0,4.2726558450008996e-20,NOT_AGAINST,4
ENG2Stars1Day,3,0.0,1.0254374028002163e-18,NOT_AGAINST,4
oilpaintwitch,4,0.0,1.4783389223703122e-17,NOT_AGAINST,13
BethanAngharadL,1,0.0,4.2726558450008996e-20,NOT_AGAINST,17
dubzkis,1,0.0,4.2726558450008996e-20,NOT_AGAINST,17
