lsoa_code,lsoa_name,total_19,population,borough,total_17,total_19_1000,total_17_1000,pct_change,pct_change_abs,crime_cohort,change_cohort
E01002763,Islington 007D,24,1708,Islington,26.0,14.05152224824356,15.22248243559719,-0.07692307692307696,0.07692307692307696,lower_crime,lower_change
E01002764,Islington 010A,13,1957,Islington,22.0,6.642820643842616,11.241696474195196,-0.40909090909090906,0.40909090909090906,lower_crime,lower_change
E01002765,Islington 015D,49,3979,Islington,41.0,12.314651922593617,10.304096506659965,0.19512195121951223,0.19512195121951223,lower_crime,lower_change
E01002766,Islington 015E,20,2524,Islington,23.0,7.9239302694136295,9.112519809825674,-0.13043478260869565,0.13043478260869565,lower_crime,lower_change
E01002767,Islington 011D,28,2267,Islington,35.0,12.35112483458315,15.438906043228936,-0.19999999999999996,0.19999999999999996,lower_crime,lower_change
E01002768,Islington 004A,32,1731,Islington,41.0,18.48642403235124,23.68573079145003,-0.2195121951219513,0.2195121951219513,lower_crime,lower_change
E01002769,Islington 008A,29,2381,Islington,74.0,12.179756404871902,31.07937841243175,-0.6081081081081081,0.6081081081081081,top_250,lower_change
E01002770,Islington 004B,127,1746,Islington,219.0,72.73768613974799,125.4295532646048,-0.4200913242009132,0.4200913242009132,top_50,lower_change
E01002771,Islington 004C,22,1521,Islington,30.0,14.464168310322156,19.723865877712033,-0.2666666666666667,0.2666666666666667,lower_crime,lower_change
E01002772,Islington 002F,51,1909,Islington,70.0,26.715557883708748,36.668412781561024,-0.2714285714285714,0.2714285714285714,top_250,lower_change
E01002773,Islington 004D,12,1480,Islington,19.0,8.108108108108109,12.837837837837839,-0.3684210526315789,0.3684210526315789,lower_crime,lower_change
E01002774,Islington 004E,50,2382,Islington,46.0,20.990764063811923,19.31150293870697,0.08695652173913046,0.08695652173913046,lower_crime,lower_change
E01002775,Islington 014D,17,1568,Islington,15.0,10.841836734693878,9.566326530612244,0.13333333333333347,0.13333333333333347,lower_crime,lower_change
E01002776,Islington 014E,19,2119,Islington,14.0,8.966493629070316,6.606890042472864,0.35714285714285715,0.35714285714285715,lower_crime,lower_change
E01002777,Islington 012A,31,1785,Islington,14.0,17.366946778711483,7.8431372549019605,1.2142857142857142,1.2142857142857142,lower_crime,top_50
E01002778,Islington 012B,24,1933,Islington,26.0,12.415933781686498,13.450594930160372,-0.07692307692307693,0.07692307692307693,lower_crime,lower_change
E01002779,Islington 012C,50,2147,Islington,30.0,23.28830926874709,13.972985561248253,0.6666666666666667,0.6666666666666667,lower_crime,top_250
E01002780,Islington 014F,28,1726,Islington,13.0,16.22247972190035,7.531865585168019,1.153846153846154,1.153846153846154,lower_crime,top_50
E01002781,Islington 012D,30,1506,Islington,20.0,19.9203187250996,13.280212483399735,0.49999999999999994,0.49999999999999994,lower_crime,top_250
E01002782,Islington 012E,18,1692,Islington,18.0,10.638297872340425,10.638297872340425,0.0,0.0,lower_crime,lower_change
E01002783,Islington 010B,35,1745,Islington,29.0,20.05730659025788,16.6189111747851,0.20689655172413793,0.20689655172413793,lower_crime,lower_change
E01002784,Islington 010C,19,1856,Islington,22.0,10.237068965517242,11.85344827586207,-0.13636363636363635,0.13636363636363635,lower_crime,lower_change
E01002785,Islington 008B,27,2049,Islington,40.0,13.177159590043924,19.521717911176182,-0.3249999999999999,0.3249999999999999,lower_crime,lower_change
E01002786,Islington 010D,44,1663,Islington,46.0,26.458208057727,27.660853878532773,-0.043478260869565265,0.043478260869565265,lower_crime,lower_change
E01002787,Islington 010E,15,1454,Islington,19.0,10.31636863823934,13.067400275103164,-0.21052631578947376,0.21052631578947376,lower_crime,lower_change
E01002788,Islington 008C,15,2136,Islington,20.0,7.022471910112359,9.363295880149813,-0.2500000000000001,0.2500000000000001,lower_crime,lower_change
E01002789,Islington 008D,23,2077,Islington,15.0,11.073663938372652,7.221954742416948,0.5333333333333332,0.5333333333333332,lower_crime,top_250
E01002790,Islington 016D,23,1604,Islington,28.0,14.339152119700747,17.456359102244388,-0.17857142857142858,0.17857142857142858,lower_crime,lower_change
E01002791,Islington 016E,27,2162,Islington,25.0,12.488436632747456,11.56336725254394,0.08000000000000002,0.08000000000000002,lower_crime,lower_change
E01002792,Islington 017E,18,2190,Islington,24.0,8.219178082191782,10.95890410958904,-0.2499999999999999,0.2499999999999999,lower_crime,lower_change
E01002793,Islington 016F,31,2163,Islington,35.0,14.331946370781322,16.181229773462782,-0.11428571428571421,0.11428571428571421,lower_crime,lower_change
E01002794,Islington 020B,86,2039,Islington,70.0,42.17753800882786,34.330554193231976,0.22857142857142868,0.22857142857142868,top_250,lower_change
E01002795,Islington 013D,74,2173,Islington,79.0,34.05430280717901,36.35526921306949,-0.06329113924050642,0.06329113924050642,top_250,lower_change
E01002796,Islington 013E,13,1222,Islington,14.0,10.638297872340425,11.456628477905074,-0.07142857142857147,0.07142857142857147,lower_crime,lower_change
E01002797,Islington 018B,37,2143,Islington,40.0,17.26551563229118,18.665422305179654,-0.07499999999999997,0.07499999999999997,lower_crime,lower_change
E01002798,Islington 018C,31,2067,Islington,31.0,14.997581035316884,14.997581035316884,0.0,0.0,lower_crime,lower_change
E01002799,Islington 018D,15,2056,Islington,28.0,7.2957198443579765,13.618677042801556,-0.4642857142857143,0.4642857142857143,lower_crime,lower_change
E01002800,Islington 018E,34,1597,Islington,22.0,21.289918597370068,13.77582968065122,0.5454545454545454,0.5454545454545454,lower_crime,top_250
E01002801,Islington 020C,41,1802,Islington,31.0,22.752497225305216,17.203107658157602,0.3225806451612903,0.3225806451612903,lower_crime,lower_change
E01002802,Islington 020D,37,1582,Islington,19.0,23.38811630847029,12.010113780025284,0.9473684210526317,0.9473684210526317,lower_crime,top_50
E01002803,Islington 020E,59,3051,Islington,87.0,19.337921992789248,28.515240904621436,-0.32183908045977017,0.32183908045977017,top_250,lower_change
E01002804,Islington 001D,20,1899,Islington,33.0,10.531858873091101,17.377567140600316,-0.3939393939393939,0.3939393939393939,lower_crime,lower_change
E01002805,Islington 003B,19,1725,Islington,51.0,11.014492753623188,29.565217391304348,-0.6274509803921569,0.6274509803921569,top_250,lower_change
E01002806,Islington 003C,16,1693,Islington,17.0,9.450679267572356,10.041346721795628,-0.0588235294117647,0.0588235294117647,lower_crime,lower_change
E01002807,Islington 001E,20,1942,Islington,41.0,10.298661174047373,21.112255406797118,-0.5121951219512196,0.5121951219512196,lower_crime,lower_change
E01002808,Islington 003D,11,2148,Islington,27.0,5.121042830540037,12.569832402234637,-0.5925925925925927,0.5925925925925927,lower_crime,lower_change
E01002809,Islington 003E,11,1707,Islington,41.0,6.444053895723491,24.01874633860574,-0.7317073170731707,0.7317073170731707,lower_crime,lower_change
E01002810,Islington 003F,21,1692,Islington,31.0,12.411347517730496,18.321513002364068,-0.3225806451612904,0.3225806451612904,lower_crime,lower_change
E01002811,Islington 001F,7,1616,Islington,22.0,4.3316831683168315,13.613861386138614,-0.6818181818181819,0.6818181818181819,lower_crime,lower_change
E01002812,Kensington and Chelsea 013A,18,1962,Kensington and Chelsea,9.0,9.174311926605505,4.587155963302752,1.0,1.0,lower_crime,top_50
E01002813,Kensington and Chelsea 011A,13,1629,Kensington and Chelsea,4.0,7.980356046654389,2.4554941682013505,2.25,2.25,lower_crime,top_50
E01002814,Kensington and Chelsea 015A,25,2317,Kensington and Chelsea,14.0,10.789814415192058,6.042296072507553,0.7857142857142856,0.7857142857142856,lower_crime,top_250
E01002815,Kensington and Chelsea 011B,12,1357,Kensington and Chelsea,10.0,8.843036109064112,7.369196757553427,0.2,0.2,lower_crime,lower_change
E01002816,Kensington and Chelsea 011C,11,1442,Kensington and Chelsea,5.0,7.6282940360610265,3.467406380027739,1.2,1.2,lower_crime,top_50
E01002817,Kensington and Chelsea 011D,19,1496,Kensington and Chelsea,13.0,12.70053475935829,8.689839572192513,0.4615384615384617,0.4615384615384617,lower_crime,lower_change
E01002818,Kensington and Chelsea 012A,81,1868,Kensington and Chelsea,52.0,43.36188436830835,27.8372591006424,0.5576923076923077,0.5576923076923077,lower_crime,top_250
E01002819,Kensington and Chelsea 012B,67,1463,Kensington and Chelsea,68.0,45.79630895420369,46.479835953520166,-0.014705882352941266,0.014705882352941266,top_250,lower_change
E01002820,Kensington and Chelsea 016A,39,1387,Kensington and Chelsea,22.0,28.118240807498196,15.861571737563086,0.7727272727272727,0.7727272727272727,lower_crime,top_250
E01002821,Kensington and Chelsea 014A,29,1521,Kensington and Chelsea,31.0,19.066403681788298,20.381328073635768,-0.0645161290322581,0.0645161290322581,lower_crime,lower_change
E01002822,Kensington and Chelsea 016B,9,1206,Kensington and Chelsea,2.0,7.462686567164179,1.658374792703151,3.5000000000000004,3.5000000000000004,lower_crime,top_50
E01002823,Kensington and Chelsea 014B,26,1497,Kensington and Chelsea,13.0,17.368069472277888,8.684034736138944,1.0,1.0,lower_crime,top_50
E01002824,Kensington and Chelsea 008A,16,1293,Kensington and Chelsea,3.0,12.37432327919567,2.320185614849188,4.333333333333333,4.333333333333333,lower_crime,top_50
E01002825,Kensington and Chelsea 008B,22,2162,Kensington and Chelsea,9.0,10.175763182238668,4.162812210915819,1.4444444444444446,1.4444444444444446,lower_crime,top_50
E01002826,Kensington and Chelsea 008C,46,1541,Kensington and Chelsea,13.0,29.850746268656717,8.436080467229072,2.5384615384615388,2.5384615384615388,lower_crime,top_50
E01002827,Kensington and Chelsea 008D,33,1818,Kensington and Chelsea,13.0,18.151815181518153,7.15071507150715,1.5384615384615388,1.5384615384615388,lower_crime,top_50
E01002828,Kensington and Chelsea 008E,15,1364,Kensington and Chelsea,6.0,10.997067448680351,4.39882697947214,1.5,1.5,lower_crime,top_50
E01002829,Kensington and Chelsea 004A,42,1278,Kensington and Chelsea,24.0,32.863849765258216,18.779342723004696,0.7499999999999999,0.7499999999999999,lower_crime,top_250
E01002830,Kensington and Chelsea 004B,39,1642,Kensington and Chelsea,30.0,23.751522533495738,18.270401948842874,0.3000000000000001,0.3000000000000001,lower_crime,lower_change
E01002831,Kensington and Chelsea 004C,75,1745,Kensington and Chelsea,67.0,42.97994269340974,38.39541547277937,0.11940298507462681,0.11940298507462681,top_250,lower_change
E01002832,Kensington and Chelsea 004D,23,1559,Kensington and Chelsea,24.0,14.753046824887749,15.394483643361129,-0.041666666666666664,0.041666666666666664,lower_crime,lower_change
E01002833,Kensington and Chelsea 007A,30,1379,Kensington and Chelsea,27.0,21.75489485134155,19.579405366207396,0.11111111111111105,0.11111111111111105,lower_crime,lower_change
E01002834,Kensington and Chelsea 013B,13,1546,Kensington and Chelsea,13.0,8.408796895213454,8.408796895213454,0.0,0.0,lower_crime,lower_change
E01002835,Kensington and Chelsea 016C,49,1613,Kensington and Chelsea,27.0,30.378177309361437,16.738995660260386,0.8148148148148145,0.8148148148148145,lower_crime,top_250
E01002836,Kensington and Chelsea 016D,9,1427,Kensington and Chelsea,18.0,6.306937631394534,12.613875262789067,-0.5,0.5,lower_crime,lower_change
E01002837,Kensington and Chelsea 016E,14,1363,Kensington and Chelsea,10.0,10.271460014673515,7.336757153338224,0.40000000000000013,0.40000000000000013,lower_crime,lower_change
E01002838,Kensington and Chelsea 020A,8,1321,Kensington and Chelsea,12.0,6.056018168054504,9.084027252081757,-0.33333333333333337,0.33333333333333337,lower_crime,lower_change
E01002839,Kensington and Chelsea 013C,15,1449,Kensington and Chelsea,11.0,10.351966873706004,7.59144237405107,0.36363636363636365,0.36363636363636365,lower_crime,lower_change
E01002840,Kensington and Chelsea 021A,20,1234,Kensington and Chelsea,24.0,16.207455429497568,19.448946515397083,-0.16666666666666674,0.16666666666666674,lower_crime,lower_change
E01002841,Kensington and Chelsea 021B,17,1271,Kensington and Chelsea,25.0,13.375295043273013,19.66955153422502,-0.31999999999999995,0.31999999999999995,lower_crime,lower_change
E01002842,Kensington and Chelsea 021C,5,1012,Kensington and Chelsea,13.0,4.940711462450593,12.845849802371541,-0.6153846153846154,0.6153846153846154,lower_crime,lower_change
E01002843,Kensington and Chelsea 021D,45,1387,Kensington and Chelsea,49.0,32.44412400865177,35.32804614275415,-0.08163265306122443,0.08163265306122443,top_250,lower_change
E01002844,Kensington and Chelsea 019A,9,1377,Kensington and Chelsea,24.0,6.5359477124183005,17.429193899782135,-0.625,0.625,lower_crime,lower_change
E01002845,Kensington and Chelsea 019B,16,1449,Kensington and Chelsea,7.0,11.042097998619738,4.830917874396135,1.2857142857142858,1.2857142857142858,lower_crime,top_50
E01002846,Kensington and Chelsea 017A,15,1313,Kensington and Chelsea,20.0,11.424219345011425,15.232292460015232,-0.24999999999999997,0.24999999999999997,lower_crime,lower_change
E01002847,Kensington and Chelsea 015B,23,1571,Kensington and Chelsea,19.0,14.64035646085296,12.094207511139402,0.21052631578947367,0.21052631578947367,lower_crime,lower_change
E01002848,Kensington and Chelsea 015C,12,1472,Kensington and Chelsea,25.0,8.152173913043478,16.983695652173914,-0.52,0.52,lower_crime,lower_change
E01002849,Kensington and Chelsea 017B,18,1572,Kensington and Chelsea,3.0,11.450381679389313,1.9083969465648856,5.0,5.0,lower_crime,top_50
E01002850,Kensington and Chelsea 013D,72,1475,Kensington and Chelsea,42.0,48.813559322033896,28.47457627118644,0.7142857142857143,0.7142857142857143,top_250,top_250
E01002851,Kensington and Chelsea 015D,25,1526,Kensington and Chelsea,28.0,16.382699868938403,18.34862385321101,-0.10714285714285705,0.10714285714285705,lower_crime,lower_change
E01002852,Kensington and Chelsea 001A,59,1960,Kensington and Chelsea,55.0,30.102040816326532,28.06122448979592,0.07272727272727278,0.07272727272727278,lower_crime,lower_change
E01002853,Kensington and Chelsea 001B,20,950,Kensington and Chelsea,23.0,21.05263157894737,24.210526315789473,-0.13043478260869554,0.13043478260869554,lower_crime,lower_change
E01002854,Kensington and Chelsea 001C,47,1025,Kensington and Chelsea,38.0,45.853658536585364,37.073170731707314,0.23684210526315794,0.23684210526315794,top_250,lower_change
E01002855,Kensington and Chelsea 001D,42,1545,Kensington and Chelsea,40.0,27.184466019417474,25.889967637540455,0.049999999999999885,0.049999999999999885,lower_crime,lower_change
E01002856,Kensington and Chelsea 004E,33,1588,Kensington and Chelsea,44.0,20.7808564231738,27.707808564231737,-0.25000000000000006,0.25000000000000006,lower_crime,lower_change
E01002857,Kensington and Chelsea 001E,29,1156,Kensington and Chelsea,25.0,25.086505190311417,21.62629757785467,0.1599999999999999,0.1599999999999999,lower_crime,lower_change
E01002858,Kensington and Chelsea 014C,22,1369,Kensington and Chelsea,25.0,16.070124178232287,18.261504747991236,-0.12,0.12,lower_crime,lower_change
E01002859,Kensington and Chelsea 012C,27,1622,Kensington and Chelsea,28.0,16.646115906288532,17.26263871763255,-0.03571428571428569,0.03571428571428569,lower_crime,lower_change
E01002860,Kensington and Chelsea 012D,12,1494,Kensington and Chelsea,15.0,8.032128514056225,10.040160642570282,-0.2,0.2,lower_crime,lower_change
E01002861,Kensington and Chelsea 014D,18,1251,Kensington and Chelsea,18.0,14.388489208633093,14.388489208633093,0.0,0.0,lower_crime,lower_change
E01002862,Kensington and Chelsea 014E,9,1279,Kensington and Chelsea,8.0,7.0367474589523065,6.254886630179828,0.12499999999999994,0.12499999999999994,lower_crime,lower_change
E01002863,Kensington and Chelsea 012E,15,1351,Kensington and Chelsea,15.0,11.102886750555145,11.102886750555145,0.0,0.0,lower_crime,lower_change
E01002864,Kensington and Chelsea 009A,16,1475,Kensington and Chelsea,9.0,10.847457627118644,6.101694915254237,0.7777777777777778,0.7777777777777778,lower_crime,top_250
E01002865,Kensington and Chelsea 011E,20,1658,Kensington and Chelsea,7.0,12.062726176115802,4.2219541616405305,1.8571428571428574,1.8571428571428574,lower_crime,top_50
E01002866,Kensington and Chelsea 009B,15,1644,Kensington and Chelsea,16.0,9.124087591240876,9.732360097323602,-0.06250000000000003,0.06250000000000003,lower_crime,lower_change
E01002867,Kensington and Chelsea 009C,20,1765,Kensington and Chelsea,16.0,11.331444759206798,9.06515580736544,0.2499999999999999,0.2499999999999999,lower_crime,lower_change
E01002868,Kensington and Chelsea 009D,14,1606,Kensington and Chelsea,9.0,8.7173100871731,5.603985056039851,0.5555555555555554,0.5555555555555554,lower_crime,top_250
E01002869,Kensington and Chelsea 009E,41,1510,Kensington and Chelsea,16.0,27.1523178807947,10.596026490066226,1.5624999999999998,1.5624999999999998,lower_crime,top_50
E01002870,Kensington and Chelsea 005A,48,1451,Kensington and Chelsea,31.0,33.08063404548587,21.36457615437629,0.5483870967741937,0.5483870967741937,lower_crime,top_250
E01002871,Kensington and Chelsea 007B,24,1670,Kensington and Chelsea,24.0,14.37125748502994,14.37125748502994,0.0,0.0,lower_crime,lower_change
E01002872,Kensington and Chelsea 005B,15,1342,Kensington and Chelsea,17.0,11.177347242921014,12.667660208643815,-0.11764705882352933,0.11764705882352933,lower_crime,lower_change
E01002873,Kensington and Chelsea 007C,19,1257,Kensington and Chelsea,11.0,15.11535401750199,8.750994431185362,0.7272727272727274,0.7272727272727274,lower_crime,top_250
